customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,48,31712,2021-04-16,2021-04-23,7,168.0,4,2021,15,Fri
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,279,51563,2021-07-25,2021-07-28,3,72.00000000000001,7,2021,29,Sun
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,816,32362,2021-02-02,2021-02-06,4,96.0,2,2021,5,Tue
620,Phillipe Gatecliffe,Male,35,150 Nate LoopApt. 614,902,Jettstad,Australian Capital Territory,Australia,855,13177,2021-01-26,2021-02-02,7,168.0,1,2021,4,Tue
623,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,266,58746,2021-03-10,2021-03-20,10,240.0,3,2021,10,Wed
623,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,378,37922,2021-09-29,2021-10-25,26,624.0,9,2021,39,Wed
623,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,734,30153,2021-01-25,2021-01-31,6,144.00000000000003,1,2021,4,Mon
625,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,803,25565,2021-04-03,2021-04-16,13,312.0,4,2021,13,Sat
626,Tann Scothron,Genderqueer,64,72 Hunter Station StApt. 220,1807,Walterstad,New South Wales,Australia,7,37666,2021-04-05,2021-04-11,6,144.00000000000003,4,2021,14,Mon
627,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,32,24976,2021-06-17,2021-07-14,27,648.0,6,2021,24,Thu
627,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,832,52583,2021-09-06,2021-09-27,21,504.0,9,2021,36,Mon
628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,224,20293,2021-07-07,2021-08-02,26,624.0,7,2021,27,Wed
628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,466,11363,2021-06-10,2021-07-05,25,600.0,6,2021,23,Thu
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,94,47031,2021-03-08,2021-03-26,18,432.0,3,2021,10,Mon
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,131,52850,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,653,19186,2021-02-19,2021-03-18,27,648.0,2,2021,7,Fri
630,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,196,48990,2021-10-22,2021-11-16,25,600.0,10,2021,42,Fri
630,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,338,12762,2021-01-26,2021-02-13,18,432.0,1,2021,4,Tue
631,Wanids Cudby,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,66,42774,2021-08-14,2021-08-22,8,192.0,8,2021,32,Sat
632,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,562,45999,2021-09-19,2021-10-03,14,336.0,9,2021,37,Sun
632,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,757,45216,2021-06-03,2021-06-15,12,288.00000000000006,6,2021,22,Thu
634,Channa Powley,Genderqueer,70,87 Oliver TerraceApt. 608,969,East Mackenzietown,South Australia,Australia,694,56801,2021-04-17,2021-05-11,24,576.0000000000001,4,2021,15,Sat
636,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,264,55537,2021-06-13,2021-06-18,5,120.0,6,2021,23,Sun
636,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,807,47092,2021-02-17,2021-03-03,14,336.0,2,2021,7,Wed
637,Morie Woodfield,Bigender,58,8007 Joel SquareApt. 874,7700,Lilystad,Western Australia,Australia,244,18966,2021-09-02,2021-09-09,7,168.0,9,2021,35,Thu
638,Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,488,52570,2021-10-01,2021-10-26,25,600.0,10,2021,39,Fri
638,Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,598,59393,2021-06-20,2021-07-05,15,360.0,6,2021,24,Sun
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,118,37950,2021-02-20,2021-02-22,2,48.0,2,2021,7,Sat
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,966,28100,2021-02-25,2021-03-10,13,312.0,2,2021,8,Thu
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,969,23565,2021-05-22,2021-05-25,3,72.00000000000001,5,2021,20,Sat
640,Uriel Cottingham,Genderqueer,49,7427 Stark CrescentSuite 975,5295,Lincolnchester,Queensland,Australia,198,29627,2021-08-31,2021-09-13,13,312.0,8,2021,35,Tue
641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,246,39230,2021-06-19,2021-07-16,27,648.0,6,2021,24,Sat
641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,463,19206,2021-03-16,2021-04-09,24,576.0000000000001,3,2021,11,Tue
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,389,42818,2021-04-20,2021-04-23,3,72.00000000000001,4,2021,16,Tue
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,486,10132,2021-04-27,2021-05-08,11,264.00000000000006,4,2021,17,Tue
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,745,13862,2021-03-21,2021-04-01,11,264.00000000000006,3,2021,11,Sun
644,Ashlie Godwyn,Polygender,46,2872 Samantha ParkwaySuite 016,2620,Baileyberg,Western Australia,Australia,207,57755,2021-09-25,2021-09-28,3,72.00000000000001,9,2021,38,Sat
644,Ashlie Godwyn,Polygender,46,2872 Samantha ParkwaySuite 016,2620,Baileyberg,Western Australia,Australia,630,39447,2021-01-12,2021-01-31,19,456.0,1,2021,2,Tue
647,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,498,23201,2021-07-15,2021-07-23,8,192.0,7,2021,28,Thu
647,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,870,47385,2021-08-01,2021-08-12,11,264.00000000000006,8,2021,30,Sun
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,450,12078,2021-04-30,2021-05-05,5,120.0,4,2021,17,Fri
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,506,18355,2021-09-11,2021-09-27,16,384.0,9,2021,36,Sat
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,607,36692,2021-10-19,2021-11-12,24,576.0000000000001,10,2021,42,Tue
649,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,890,54889,2021-06-21,2021-07-07,16,384.0,6,2021,25,Mon
651,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,799,41626,2021-03-11,2021-04-04,24,576.0000000000001,3,2021,10,Thu
652,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,23,45711,2021-05-17,2021-05-22,5,120.0,5,2021,20,Mon
653,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,853,28448,2021-09-27,2021-10-18,21,504.0,9,2021,39,Mon
654,Gareth Bindon,Female,42,8557 Bogan AvenueSuite 811,5244,West Sebastianfort,Victoria,Australia,206,24189,2021-06-01,2021-06-16,15,360.0,6,2021,22,Tue
655,Jillene Goodbanne,Agender,77,107 Xavier MewsApt. 927,3354,Mitchellhaven,South Australia,Australia,375,19991,2021-01-20,2021-01-26,6,144.00000000000003,1,2021,3,Wed
657,Orran Skip,Male,25,95 Skye PassApt. 600,7643,Port Eveland,South Australia,Australia,223,13441,2021-03-23,2021-03-30,7,168.0,3,2021,12,Tue
657,Orran Skip,Male,25,95 Skye PassApt. 600,7643,Port Eveland,South Australia,Australia,962,49485,2021-02-09,2021-02-18,9,216.0,2,2021,6,Tue
659,Ira Dafforne,Non-binary,57,14 O'neill View RdApt. 908,9653,Sophiemouth,Tasmania,Australia,10,21922,2021-10-15,2021-10-16,1,24.0,10,2021,41,Fri
659,Ira Dafforne,Non-binary,57,14 O'neill View RdApt. 908,9653,Sophiemouth,Tasmania,Australia,277,48337,2021-04-05,2021-04-06,1,24.0,4,2021,14,Mon
659,Ira Dafforne,Non-binary,57,14 O'neill View RdApt. 908,9653,Sophiemouth,Tasmania,Australia,701,40717,2021-08-28,2021-09-10,13,312.0,8,2021,34,Sat
660,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,765,27554,2021-01-15,2021-02-01,17,408.0,1,2021,2,Fri
661,Engracia Abilowitz,Male,45,4317 Holly CourtSuite 716,1431,North Beau,Western Australia,Australia,359,47911,2021-05-16,2021-05-31,15,360.0,5,2021,19,Sun
662,Nerita Peotz,Female,58,8986 Alice IslandApt. 026,3207,Pipershire,Queensland,Australia,941,56019,2021-09-30,2021-10-05,5,120.0,9,2021,39,Thu
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,168,51244,2021-01-10,2021-01-27,17,408.0,1,2021,1,Sun
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,225,27059,2021-10-04,2021-10-26,22,528.0000000000001,10,2021,40,Mon
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,546,42478,2021-04-29,2021-05-19,20,480.0,4,2021,17,Thu
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,814,47232,2021-03-04,2021-03-28,24,576.0000000000001,3,2021,9,Thu
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,895,56830,2021-07-26,2021-08-15,20,480.0,7,2021,30,Mon
665,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,718,55727,2021-05-13,2021-05-20,7,168.0,5,2021,19,Thu
667,Annice Kelcey,Polygender,30,66 Jacob PassSuite 159,4671,New Beau,Victoria,Australia,219,14137,2021-01-05,2021-01-10,5,120.0,1,2021,1,Tue
669,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,887,10969,2021-01-27,2021-02-20,24,576.0000000000001,1,2021,4,Wed
673,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,343,37831,2021-09-17,2021-10-06,19,456.0,9,2021,37,Fri
674,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,154,49994,2021-10-17,2021-11-07,21,504.0,10,2021,41,Sun
674,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,725,55213,2021-09-26,2021-10-05,9,216.0,9,2021,38,Sun
676,Haslett Edwins,Bigender,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,509,20368,2021-01-02,2021-01-25,23,552.0000000000001,1,2021,0,Sat
677,Nady Buston,Female,33,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,672,59213,2021-02-12,2021-02-25,13,312.0,2,2021,6,Fri
677,Nady Buston,Female,33,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,983,49941,2021-07-12,2021-07-14,2,48.0,7,2021,28,Mon
678,Dare Andrich,Agender,79,609 Rohan TerraceSuite 767,1948,East Alex,New South Wales,Australia,213,37684,2021-09-14,2021-09-27,13,312.0,9,2021,37,Tue
679,Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,307,17726,2021-10-11,2021-10-28,17,408.0,10,2021,41,Mon
679,Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,520,13400,2021-02-04,2021-03-01,25,600.0,2,2021,5,Thu
680,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,77,56675,2021-04-19,2021-04-29,10,240.0,4,2021,16,Mon
680,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,627,19664,2021-04-03,2021-04-08,5,120.0,4,2021,13,Sat
680,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,854,55361,2021-08-10,2021-08-27,17,408.0,8,2021,32,Tue
681,Shermy Mulbry,Polygender,79,096 Gibson ManorApt. 195,1323,West Alyssaton,Victoria,Australia,78,58179,2021-05-13,2021-05-29,16,384.0,5,2021,19,Thu
682,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia,613,10501,2021-05-23,2021-06-07,15,360.0,5,2021,20,Sun
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,252,11465,2021-01-11,2021-02-05,25,600.0,1,2021,2,Mon
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,312,38591,2021-07-06,2021-07-31,25,600.0,7,2021,27,Tue
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,783,31824,2021-01-17,2021-01-19,2,48.0,1,2021,2,Sun
684,Camala Llywarch,Agender,78,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,806,41441,2021-08-01,2021-08-16,15,360.0,8,2021,30,Sun
686,Elbertina Gaish,Polygender,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,322,41400,2021-08-17,2021-09-12,26,624.0,8,2021,33,Tue
687,Amalia Eallis,Bigender,22,2004 Sebastian CrescentApt. 895,8939,East Ruby,New South Wales,Australia,708,56307,2021-10-24,2021-11-10,17,408.0,10,2021,42,Sun
690,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,42,33993,2021-07-29,2021-08-02,4,96.0,7,2021,30,Thu
690,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,499,52749,2021-10-24,2021-10-26,2,48.0,10,2021,42,Sun
690,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,615,28680,2021-01-31,2021-02-10,10,240.0,1,2021,4,Sun
691,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,421,24273,2021-09-28,2021-10-09,11,264.00000000000006,9,2021,39,Tue
691,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,652,30816,2021-03-09,2021-03-27,18,432.0,3,2021,10,Tue
692,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,4058,Laraview,Tasmania,Australia,589,11378,2021-06-25,2021-07-20,25,600.0,6,2021,25,Fri
692,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,4058,Laraview,Tasmania,Australia,606,54506,2021-01-31,2021-02-08,8,192.0,1,2021,4,Sun
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,442,58324,2021-03-24,2021-03-30,6,144.00000000000003,3,2021,12,Wed
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,596,51828,2021-06-13,2021-06-27,14,336.0,6,2021,23,Sun
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,749,25016,2021-09-20,2021-09-24,4,96.0,9,2021,38,Mon
696,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,475,36229,2021-05-27,2021-06-01,5,120.0,5,2021,21,Thu
696,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,717,52327,2021-03-11,2021-04-05,25,600.0,3,2021,10,Thu
697,Antonia Yeardsley,Agender,51,96 Gabriel AvenueApt. 145,5972,Port Cody,Australian Capital Territory,Australia,692,13501,2021-06-18,2021-07-05,17,408.0,6,2021,24,Fri
698,Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,779,39836,2021-07-07,2021-07-21,14,336.0,7,2021,27,Wed
703,Diann Grieger,Polygender,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,920,27722,2021-07-26,2021-08-16,21,504.0,7,2021,30,Mon
703,Diann Grieger,Polygender,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,922,36995,2021-10-10,2021-11-02,23,552.0000000000001,10,2021,40,Sun
706,Stephen MacAleese,Agender,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,501,41180,2021-02-16,2021-02-25,9,216.0,2,2021,7,Tue
708,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,9666,West Olivertown,Western Australia,Australia,581,35176,2021-05-09,2021-05-29,20,480.0,5,2021,18,Sun
709,Lilli Bavester,Genderfluid,65,4680 Cartwright TrailSuite 706,330,East Lillyville,Victoria,Australia,384,39383,2021-05-27,2021-06-22,26,624.0,5,2021,21,Thu
710,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,327,11611,2021-07-28,2021-07-31,3,72.00000000000001,7,2021,30,Wed
710,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,741,31913,2021-02-03,2021-02-17,14,336.0,2,2021,5,Wed
711,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,270,14024,2021-03-02,2021-03-27,25,600.0,3,2021,9,Tue
711,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,345,17146,2021-02-14,2021-03-05,19,456.0,2,2021,6,Sun
711,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,594,22390,2021-06-14,2021-06-23,9,216.0,6,2021,24,Mon
711,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,678,57891,2021-04-28,2021-05-14,16,384.0,4,2021,17,Wed
714,Marnie Dennington,Female,50,644 Sophie LoopSuite 596,7260,West Addison,Northern Territory,Australia,693,28424,2021-04-29,2021-05-16,17,408.0,4,2021,17,Thu
715,Lindsey McCuthais,Bigender,61,1029 Eva JunctionApt. 767,8927,Port Hunter,Tasmania,Australia,183,51587,2021-10-06,2021-10-12,6,144.00000000000003,10,2021,40,Wed
717,Mellisent Druhan,Agender,20,970 Braun MewsApt. 629,1564,Haydenhaven,Victoria,Australia,961,54557,2021-03-19,2021-04-15,27,648.0,3,2021,11,Fri
723,Drusi Eagell,Polygender,34,5419 Alyssa AvenueSuite 084,9567,Lake Mitchellbury,Australian Capital Territory,Australia,210,21903,2021-07-22,2021-08-18,27,648.0,7,2021,29,Thu
724,Etheline Bahde,Female,66,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,824,51124,2021-01-04,2021-01-28,24,576.0000000000001,1,2021,1,Mon
725,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,160,41442,2021-07-31,2021-08-06,6,144.00000000000003,7,2021,30,Sat
726,Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,391,24661,2021-05-16,2021-06-06,21,504.0,5,2021,19,Sun
726,Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,441,13419,2021-02-28,2021-03-02,2,48.0,2,2021,8,Sun
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,31,15722,2021-03-11,2021-04-05,25,600.0,3,2021,10,Thu
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,153,49677,2021-10-21,2021-11-17,27,648.0,10,2021,42,Thu
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,156,37878,2021-07-10,2021-07-29,19,456.0,7,2021,27,Sat
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,371,28931,2021-08-29,2021-09-15,17,408.0,8,2021,34,Sun
728,Kellie Curbishley,Agender,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,395,24101,2021-03-26,2021-04-02,7,168.0,3,2021,12,Fri
729,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,369,24488,2021-03-26,2021-04-18,23,552.0000000000001,3,2021,12,Fri
729,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,417,45024,2021-09-14,2021-10-11,27,648.0,9,2021,37,Tue
729,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,558,45726,2021-03-02,2021-03-18,16,384.0,3,2021,9,Tue
731,Olimpia Tankus,Genderfluid,39,6434 Callum RoadApt. 396,3505,North Jessica,Western Australia,Australia,231,58824,2021-03-20,2021-04-09,20,480.0,3,2021,11,Sat
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,26,15964,2021-04-25,2021-05-04,9,216.0,4,2021,16,Sun
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,122,29226,2021-04-13,2021-05-04,21,504.0,4,2021,15,Tue
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,348,42741,2021-10-07,2021-10-28,21,504.0,10,2021,40,Thu
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,614,35663,2021-04-18,2021-05-03,15,360.0,4,2021,15,Sun
733,Otto Matyasik,Genderqueer,67,35 Hall PlazaSuite 535,8850,East Benjamin,New South Wales,Australia,953,28033,2021-04-18,2021-04-26,8,192.0,4,2021,15,Sun
735,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia,610,27821,2021-08-04,2021-08-31,27,648.0,8,2021,31,Wed
736,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,81,30150,2021-06-13,2021-06-15,2,48.0,6,2021,23,Sun
736,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,573,40227,2021-01-02,2021-01-09,7,168.0,1,2021,0,Sat
736,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,934,23252,2021-04-03,2021-04-21,18,432.0,4,2021,13,Sat
737,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,505,37947,2021-08-17,2021-08-27,10,240.0,8,2021,33,Tue
737,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,667,48958,2021-03-23,2021-03-28,5,120.0,3,2021,12,Tue
738,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,910,14581,2021-01-27,2021-02-06,10,240.0,1,2021,4,Wed
739,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,346,35045,2021-03-23,2021-04-06,14,336.0,3,2021,12,Tue
739,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,436,47040,2021-08-17,2021-09-10,24,576.0000000000001,8,2021,33,Tue
739,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,650,42938,2021-01-02,2021-01-15,13,312.0,1,2021,0,Sat
740,Meryl Neeson,Non-binary,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,494,37675,2021-07-31,2021-08-15,15,360.0,7,2021,30,Sat
740,Meryl Neeson,Non-binary,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,514,13918,2021-07-12,2021-07-22,10,240.0,7,2021,28,Mon
740,Meryl Neeson,Non-binary,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,957,47132,2021-08-20,2021-08-30,10,240.0,8,2021,33,Fri
742,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,258,38266,2021-10-21,2021-11-13,23,552.0000000000001,10,2021,42,Thu
742,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,483,26333,2021-03-15,2021-03-20,5,120.0,3,2021,11,Mon
742,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,531,26445,2021-01-14,2021-02-08,25,600.0,1,2021,2,Thu
745,Lindy Saltrese,Non-binary,31,15 Bruen SummitApt. 152,526,North Matthewfort,Northern Territory,Australia,419,19518,2021-10-20,2021-11-10,21,504.0,10,2021,42,Wed
747,Cristen Hagley,Bigender,25,9018 Paige WayApt. 282,4037,Lake Gabriella,Victoria,Australia,306,51492,2021-10-16,2021-10-19,3,72.00000000000001,10,2021,41,Sat
750,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,742,51184,2021-10-21,2021-11-01,11,264.00000000000006,10,2021,42,Thu
750,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,917,15620,2021-01-02,2021-01-12,10,240.0,1,2021,0,Sat
754,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,429,23238,2021-02-08,2021-02-22,14,336.0,2,2021,6,Mon
754,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,538,11543,2021-01-04,2021-01-26,22,528.0000000000001,1,2021,1,Mon
