customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,active
621,Krysta Chaster,Genderqueer,32,3423 Jenkins PlaceApt. 152,3128,Lake Michaelland,Western Australia,Australia,,,,,,,,,,,No
622,Clem Sink,Non-binary,35,995 Willow ManorApt. 537,2110,Lake Victoriaside,Victoria,Australia,,,,,,,,,,,No
623,Hort Ridding,Agender,57,64 Andrew StreetSuite 948,3236,West Ashley,South Australia,Australia,266.0,58746.0,2021-03-10,2021-03-20,10.0,240.0,3.0,2021.0,10,Wed,Yes
624,Angelia Lasseter,Genderqueer,46,60 Harris KnollSuite 768,9109,East Lara,Northern Territory,Australia,,,,,,,,,,,No
625,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,803.0,25565.0,2021-04-03,2021-04-16,13.0,312.0,4.0,2021.0,13,Sat,Yes
626,Tann Scothron,Genderqueer,64,72 Hunter Station StApt. 220,1807,Walterstad,New South Wales,Australia,7.0,37666.0,2021-04-05,2021-04-11,6.0,144.00000000000003,4.0,2021.0,14,Mon,Yes
627,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,32.0,24976.0,2021-06-17,2021-07-14,27.0,648.0,6.0,2021.0,24,Thu,Yes
628,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,224.0,20293.0,2021-07-07,2021-08-02,26.0,624.0,7.0,2021.0,27,Wed,Yes
629,Sigismundo Basek,Male,53,4355 Caitlin CourtApt. 697,6606,Amberland,Western Australia,Australia,94.0,47031.0,2021-03-08,2021-03-26,18.0,432.0,3.0,2021.0,10,Mon,Yes
630,Nicholle Coom,Male,49,0663 Hayley TerraceApt. 069,6519,New Madisonborough,Victoria,Australia,196.0,48990.0,2021-10-22,2021-11-16,25.0,600.0,10.0,2021.0,42,Fri,Yes
631,Wanids Cudby,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,66.0,42774.0,2021-08-14,2021-08-22,8.0,192.0,8.0,2021.0,32,Sat,Yes
632,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,562.0,45999.0,2021-09-19,2021-10-03,14.0,336.0,9.0,2021.0,37,Sun,Yes
633,Daniel Najafian,Male,50,2040 Kuhn TrailSuite 095,9648,North Rose,Northern Territory,Australia,,,,,,,,,,,No
634,Channa Powley,Genderqueer,70,87 Oliver TerraceApt. 608,969,East Mackenzietown,South Australia,Australia,694.0,56801.0,2021-04-17,2021-05-11,24.0,576.0000000000001,4.0,2021.0,15,Sat,Yes
635,Harry Mullany,Male,59,022 Jade Estate DrApt. 494,4796,Adamsland,New South Wales,Australia,,,,,,,,,,,No
636,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,264.0,55537.0,2021-06-13,2021-06-18,5.0,120.0,6.0,2021.0,23,Sun,Yes
637,Morie Woodfield,Bigender,58,8007 Joel SquareApt. 874,7700,Lilystad,Western Australia,Australia,244.0,18966.0,2021-09-02,2021-09-09,7.0,168.0,9.0,2021.0,35,Thu,Yes
638,Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,488.0,52570.0,2021-10-01,2021-10-26,25.0,600.0,10.0,2021.0,39,Fri,Yes
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,118.0,37950.0,2021-02-20,2021-02-22,2.0,48.0,2.0,2021.0,7,Sat,Yes
640,Uriel Cottingham,Genderqueer,49,7427 Stark CrescentSuite 975,5295,Lincolnchester,Queensland,Australia,198.0,29627.0,2021-08-31,2021-09-13,13.0,312.0,8.0,2021.0,35,Tue,Yes
641,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,246.0,39230.0,2021-06-19,2021-07-16,27.0,648.0,6.0,2021.0,24,Sat,Yes
642,Beverley Yourell,Polygender,79,303 O'keefe PassApt. 658,192,North Benjamin,Tasmania,Australia,,,,,,,,,,,No
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,389.0,42818.0,2021-04-20,2021-04-23,3.0,72.00000000000001,4.0,2021.0,16,Tue,Yes
644,Ashlie Godwyn,Polygender,46,2872 Samantha ParkwaySuite 016,2620,Baileyberg,Western Australia,Australia,207.0,57755.0,2021-09-25,2021-09-28,3.0,72.00000000000001,9.0,2021.0,38,Sat,Yes
645,Tamarah Costley,Female,75,988 Jacob CircuitSuite 385,1940,Greenfeldershire,Victoria,Australia,,,,,,,,,,,No
646,Staffard Ouldred,Bigender,49,013 Anthony PlazaSuite 548,6691,Isabellahaven,Tasmania,Australia,,,,,,,,,,,No
647,Malory Emmison,Male,51,118 Levi CrestApt. 495,137,Lake Nicholasfort,Australian Capital Territory,Australia,498.0,23201.0,2021-07-15,2021-07-23,8.0,192.0,7.0,2021.0,28,Thu,Yes
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,450.0,12078.0,2021-04-30,2021-05-05,5.0,120.0,4.0,2021.0,17,Fri,Yes
649,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,890.0,54889.0,2021-06-21,2021-07-07,16.0,384.0,6.0,2021.0,25,Mon,Yes
650,Hamlen Jeannon,Bigender,68,497 Hudson CourtApt. 203,1882,Port Zaraberg,South Australia,Australia,,,,,,,,,,,No
651,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,799.0,41626.0,2021-03-11,2021-04-04,24.0,576.0000000000001,3.0,2021.0,10,Thu,Yes
652,Roley Cassedy,Male,63,59 Abbott CircuitApt. 084,9830,North Isabelleside,South Australia,Australia,23.0,45711.0,2021-05-17,2021-05-22,5.0,120.0,5.0,2021.0,20,Mon,Yes
653,Pieter Bruton,Polygender,21,26 Jayden IslandSuite 937,789,Lachlanstad,Queensland,Australia,853.0,28448.0,2021-09-27,2021-10-18,21.0,504.0,9.0,2021.0,39,Mon,Yes
654,Gareth Bindon,Female,42,8557 Bogan AvenueSuite 811,5244,West Sebastianfort,Victoria,Australia,206.0,24189.0,2021-06-01,2021-06-16,15.0,360.0,6.0,2021.0,22,Tue,Yes
655,Jillene Goodbanne,Agender,77,107 Xavier MewsApt. 927,3354,Mitchellhaven,South Australia,Australia,375.0,19991.0,2021-01-20,2021-01-26,6.0,144.00000000000003,1.0,2021.0,3,Wed,Yes
656,Nils MacVean,Bigender,54,3836 Emard ParadeSuite 141,1235,North Aaron,Northern Territory,Australia,,,,,,,,,,,No
657,Orran Skip,Male,25,95 Skye PassApt. 600,7643,Port Eveland,South Australia,Australia,223.0,13441.0,2021-03-23,2021-03-30,7.0,168.0,3.0,2021.0,12,Tue,Yes
658,Powell Ivakhnov,Genderfluid,70,0162 Khan RoadApt. 211,4755,North Madeline,New South Wales,Australia,,,,,,,,,,,No
659,Ira Dafforne,Non-binary,57,14 O'neill View RdApt. 908,9653,Sophiemouth,Tasmania,Australia,10.0,21922.0,2021-10-15,2021-10-16,1.0,24.0,10.0,2021.0,41,Fri,Yes
660,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,4400,Charlesshire,Australian Capital Territory,Australia,765.0,27554.0,2021-01-15,2021-02-01,17.0,408.0,1.0,2021.0,2,Fri,Yes
661,Engracia Abilowitz,Male,45,4317 Holly CourtSuite 716,1431,North Beau,Western Australia,Australia,359.0,47911.0,2021-05-16,2021-05-31,15.0,360.0,5.0,2021.0,19,Sun,Yes
662,Nerita Peotz,Female,58,8986 Alice IslandApt. 026,3207,Pipershire,Queensland,Australia,941.0,56019.0,2021-09-30,2021-10-05,5.0,120.0,9.0,2021.0,39,Thu,Yes
663,Audra Barnewelle,Bigender,71,5869 Campbell WaySuite 438,8887,Lake Charlie,Australian Capital Territory,Australia,,,,,,,,,,,No
664,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,168.0,51244.0,2021-01-10,2021-01-27,17.0,408.0,1.0,2021.0,1,Sun,Yes
665,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,718.0,55727.0,2021-05-13,2021-05-20,7.0,168.0,5.0,2021.0,19,Thu,Yes
666,Maggee Le Houx,Genderqueer,72,20 Caitlin ParadeSuite 493,3159,West Nathanstad,Northern Territory,Australia,,,,,,,,,,,No
667,Annice Kelcey,Polygender,30,66 Jacob PassSuite 159,4671,New Beau,Victoria,Australia,219.0,14137.0,2021-01-05,2021-01-10,5.0,120.0,1.0,2021.0,1,Tue,Yes
668,Dominic Caswall,Male,61,746 Greenfelder GroveSuite 199,3948,West Matilda,Victoria,Australia,,,,,,,,,,,No
669,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,887.0,10969.0,2021-01-27,2021-02-20,24.0,576.0000000000001,1.0,2021.0,4,Wed,Yes
670,Charlton Shilling,Female,49,22 Savannah RoadApt. 276,8228,New Harrisonland,Northern Territory,Australia,,,,,,,,,,,No
671,Lucian Maymand,Polygender,53,0831 Hahn HillApt. 652,587,East Abbeyborough,Tasmania,Australia,,,,,,,,,,,No
672,Levy Zappel,Genderfluid,59,8675 Kunde TrackSuite 283,3895,North Baileyberg,Northern Territory,Australia,,,,,,,,,,,No
673,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,343.0,37831.0,2021-09-17,2021-10-06,19.0,456.0,9.0,2021.0,37,Fri,Yes
674,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,154.0,49994.0,2021-10-17,2021-11-07,21.0,504.0,10.0,2021.0,41,Sun,Yes
675,Elsi Strawbridge,Non-binary,20,56 Joel TrailApt. 139,2435,Port Jacob,South Australia,Australia,,,,,,,,,,,No
676,Haslett Edwins,Bigender,59,140 Jessica BoulevardApt. 214,1938,Kaylafurt,Northern Territory,Australia,509.0,20368.0,2021-01-02,2021-01-25,23.0,552.0000000000001,1.0,2021.0,0,Sat,Yes
677,Nady Buston,Female,33,0390 Stark RoadApt. 898,2256,North Mikayla,Tasmania,Australia,672.0,59213.0,2021-02-12,2021-02-25,13.0,312.0,2.0,2021.0,6,Fri,Yes
678,Dare Andrich,Agender,79,609 Rohan TerraceSuite 767,1948,East Alex,New South Wales,Australia,213.0,37684.0,2021-09-14,2021-09-27,13.0,312.0,9.0,2021.0,37,Tue,Yes
679,Osgood Percifer,Genderqueer,76,7219 Charlotte SummitSuite 507,1971,Cameronton,Western Australia,Australia,307.0,17726.0,2021-10-11,2021-10-28,17.0,408.0,10.0,2021.0,41,Mon,Yes
680,Camellia Heatherington,Bigender,78,5530 Ashton GroveSuite 128,7905,Taylorfurt,New South Wales,Australia,77.0,56675.0,2021-04-19,2021-04-29,10.0,240.0,4.0,2021.0,16,Mon,Yes
681,Shermy Mulbry,Polygender,79,096 Gibson ManorApt. 195,1323,West Alyssaton,Victoria,Australia,78.0,58179.0,2021-05-13,2021-05-29,16.0,384.0,5.0,2021.0,19,Thu,Yes
682,Alon Abramsky,Polygender,27,0260 Garden StreetSuite 683,6627,Sofiahaven,Western Australia,Australia,613.0,10501.0,2021-05-23,2021-06-07,15.0,360.0,5.0,2021.0,20,Sun,Yes
683,Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,252.0,11465.0,2021-01-11,2021-02-05,25.0,600.0,1.0,2021.0,2,Mon,Yes
684,Camala Llywarch,Agender,78,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,806.0,41441.0,2021-08-01,2021-08-16,15.0,360.0,8.0,2021.0,30,Sun,Yes
685,Leelah Mapston,Bigender,46,2154 Christian BoulevardSuite 431,4494,South Savannahside,Queensland,Australia,,,,,,,,,,,No
686,Elbertina Gaish,Polygender,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,322.0,41400.0,2021-08-17,2021-09-12,26.0,624.0,8.0,2021.0,33,Tue,Yes
687,Amalia Eallis,Bigender,22,2004 Sebastian CrescentApt. 895,8939,East Ruby,New South Wales,Australia,708.0,56307.0,2021-10-24,2021-11-10,17.0,408.0,10.0,2021.0,42,Sun,Yes
688,Margeaux Woodburne,Non-binary,40,45 Heller GroveApt. 411,3357,Abbeyview,South Australia,Australia,,,,,,,,,,,No
689,Ransell MacKilroe,Polygender,62,6528 Gleason WaySuite 153,9864,North Jessemouth,Australian Capital Territory,Australia,,,,,,,,,,,No
690,Arlie Bowman,Genderqueer,34,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,42.0,33993.0,2021-07-29,2021-08-02,4.0,96.0,7.0,2021.0,30,Thu,Yes
691,Silvie Bortol,Genderfluid,73,90 Fisher RoadSuite 844,1499,Abigailshire,New South Wales,Australia,421.0,24273.0,2021-09-28,2021-10-09,11.0,264.00000000000006,9.0,2021.0,39,Tue,Yes
692,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,4058,Laraview,Tasmania,Australia,589.0,11378.0,2021-06-25,2021-07-20,25.0,600.0,6.0,2021.0,25,Fri,Yes
693,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,442.0,58324.0,2021-03-24,2021-03-30,6.0,144.00000000000003,3.0,2021.0,12,Wed,Yes
694,Grace Budgeon,Genderqueer,55,647 Walter ManorSuite 680,8952,Harveyshire,Australian Capital Territory,Australia,,,,,,,,,,,No
695,Carlota Sparshott,Bigender,48,65 Stokes DriveSuite 624,6533,O'reillymouth,Western Australia,Australia,,,,,,,,,,,No
696,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,475.0,36229.0,2021-05-27,2021-06-01,5.0,120.0,5.0,2021.0,21,Thu,Yes
697,Antonia Yeardsley,Agender,51,96 Gabriel AvenueApt. 145,5972,Port Cody,Australian Capital Territory,Australia,692.0,13501.0,2021-06-18,2021-07-05,17.0,408.0,6.0,2021.0,24,Fri,Yes
698,Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,779.0,39836.0,2021-07-07,2021-07-21,14.0,336.0,7.0,2021.0,27,Wed,Yes
699,Arlan Maffini,Genderqueer,79,4959 James HillApt. 613,2027,Westfurt,Western Australia,Australia,,,,,,,,,,,No
700,Marianne Tollow,Genderqueer,64,1097 Leannon StreetApt. 269,5858,South Madeline,New South Wales,Australia,,,,,,,,,,,No
701,Bennett Castellanos,Polygender,67,7047 Monahan CircuitApt. 207,9582,Lake Joshua,Victoria,Australia,,,,,,,,,,,No
702,Magda Dring,Non-binary,80,61 Bosco WaySuite 775,685,Thompsonborough,Western Australia,Australia,,,,,,,,,,,No
703,Diann Grieger,Polygender,26,803 Lara DriveApt. 182,3623,Port Joeltown,South Australia,Australia,920.0,27722.0,2021-07-26,2021-08-16,21.0,504.0,7.0,2021.0,30,Mon,Yes
704,Willie Leader,Polygender,21,788 Dickens Station StSuite 623,4600,Howellhaven,Tasmania,Australia,,,,,,,,,,,No
705,Darill Gromley,Bigender,60,075 Kovacek LaneApt. 632,6357,Port Madeline,Queensland,Australia,,,,,,,,,,,No
706,Stephen MacAleese,Agender,43,72 Edward ParkwaySuite 980,7201,Lake Aiden,Northern Territory,Australia,501.0,41180.0,2021-02-16,2021-02-25,9.0,216.0,2.0,2021.0,7,Tue,Yes
707,Fremont Tewnion,Polygender,69,66 Lillian CircuitSuite 433,7394,Krisview,Australian Capital Territory,Australia,,,,,,,,,,,No
708,Debee Lording,Genderfluid,51,090 Christopher PlaceApt. 513,9666,West Olivertown,Western Australia,Australia,581.0,35176.0,2021-05-09,2021-05-29,20.0,480.0,5.0,2021.0,18,Sun,Yes
709,Lilli Bavester,Genderfluid,65,4680 Cartwright TrailSuite 706,330,East Lillyville,Victoria,Australia,384.0,39383.0,2021-05-27,2021-06-22,26.0,624.0,5.0,2021.0,21,Thu,Yes
710,Avivah Roddick,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,327.0,11611.0,2021-07-28,2021-07-31,3.0,72.00000000000001,7.0,2021.0,30,Wed,Yes
711,Lin Norville,Male,42,84 Stewart StreetSuite 032,3738,Russelstad,Victoria,Australia,270.0,14024.0,2021-03-02,2021-03-27,25.0,600.0,3.0,2021.0,9,Tue,Yes
712,Elna Brimicombe,Agender,71,749 Klein SummitSuite 383,5372,Lefflermouth,Australian Capital Territory,Australia,,,,,,,,,,,No
713,Joey Duffield,Agender,71,84 Marvin CrestSuite 951,2028,Piperview,Tasmania,Australia,,,,,,,,,,,No
714,Marnie Dennington,Female,50,644 Sophie LoopSuite 596,7260,West Addison,Northern Territory,Australia,693.0,28424.0,2021-04-29,2021-05-16,17.0,408.0,4.0,2021.0,17,Thu,Yes
715,Lindsey McCuthais,Bigender,61,1029 Eva JunctionApt. 767,8927,Port Hunter,Tasmania,Australia,183.0,51587.0,2021-10-06,2021-10-12,6.0,144.00000000000003,10.0,2021.0,40,Wed,Yes
716,Cassandry Cuniffe,Non-binary,41,4840 Botsford ParkwaySuite 060,2694,Port Isabelle,South Australia,Australia,,,,,,,,,,,No
717,Mellisent Druhan,Agender,20,970 Braun MewsApt. 629,1564,Haydenhaven,Victoria,Australia,961.0,54557.0,2021-03-19,2021-04-15,27.0,648.0,3.0,2021.0,11,Fri,Yes
718,Kirbee Hardesty,Male,23,3251 Georgia Estate DrSuite 334,7710,Lake Savannah,South Australia,Australia,,,,,,,,,,,No
719,Dori Sarney,Male,31,13 Eve AvenueApt. 240,7763,Faheyborough,Queensland,Australia,,,,,,,,,,,No
720,Theodoric McMennum,Genderqueer,40,31 Jordan ParadeApt. 400,1380,West Henry,South Australia,Australia,,,,,,,,,,,No
721,Jeane Witherington,Polygender,25,294 Lily HillSuite 152,2248,Tobyport,Queensland,Australia,,,,,,,,,,,No
722,Rebekah Sailer,Agender,53,04 Molly PlazaApt. 632,4447,Lillyview,New South Wales,Australia,,,,,,,,,,,No
723,Drusi Eagell,Polygender,34,5419 Alyssa AvenueSuite 084,9567,Lake Mitchellbury,Australian Capital Territory,Australia,210.0,21903.0,2021-07-22,2021-08-18,27.0,648.0,7.0,2021.0,29,Thu,Yes
724,Etheline Bahde,Female,66,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,824.0,51124.0,2021-01-04,2021-01-28,24.0,576.0000000000001,1.0,2021.0,1,Mon,Yes
725,Bucky Cragell,Non-binary,23,345 Elijah TrailSuite 066,9174,Gracemouth,Northern Territory,Australia,160.0,41442.0,2021-07-31,2021-08-06,6.0,144.00000000000003,7.0,2021.0,30,Sat,Yes
726,Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,391.0,24661.0,2021-05-16,2021-06-06,21.0,504.0,5.0,2021.0,19,Sun,Yes
727,Herschel Verdey,Female,26,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,31.0,15722.0,2021-03-11,2021-04-05,25.0,600.0,3.0,2021.0,10,Thu,Yes
728,Kellie Curbishley,Agender,51,347 Gleason View RdApt. 168,7148,Lake Matildaville,Western Australia,Australia,395.0,24101.0,2021-03-26,2021-04-02,7.0,168.0,3.0,2021.0,12,Fri,Yes
729,Gerri McCarle,Female,54,269 Kuhn PlazaApt. 260,7315,Cameronport,South Australia,Australia,369.0,24488.0,2021-03-26,2021-04-18,23.0,552.0000000000001,3.0,2021.0,12,Fri,Yes
730,Rutger Willison,Male,73,3912 D'amore ParadeSuite 481,206,Lake Sienna,Victoria,Australia,,,,,,,,,,,No
731,Olimpia Tankus,Genderfluid,39,6434 Callum RoadApt. 396,3505,North Jessica,Western Australia,Australia,231.0,58824.0,2021-03-20,2021-04-09,20.0,480.0,3.0,2021.0,11,Sat,Yes
732,Gorden Seago,Genderfluid,80,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,26.0,15964.0,2021-04-25,2021-05-04,9.0,216.0,4.0,2021.0,16,Sun,Yes
733,Otto Matyasik,Genderqueer,67,35 Hall PlazaSuite 535,8850,East Benjamin,New South Wales,Australia,953.0,28033.0,2021-04-18,2021-04-26,8.0,192.0,4.0,2021.0,15,Sun,Yes
734,Vivien Beatson,Male,77,145 Glover GroveSuite 556,3608,Tylerburgh,Western Australia,Australia,,,,,,,,,,,No
735,Valentino Branney,Bigender,46,8753 Jasper PlaceApt. 474,6248,Port Alanamouth,Queensland,Australia,610.0,27821.0,2021-08-04,2021-08-31,27.0,648.0,8.0,2021.0,31,Wed,Yes
736,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,81.0,30150.0,2021-06-13,2021-06-15,2.0,48.0,6.0,2021.0,23,Sun,Yes
737,Zebulen Zannotti,Genderqueer,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,505.0,37947.0,2021-08-17,2021-08-27,10.0,240.0,8.0,2021.0,33,Tue,Yes
738,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,910.0,14581.0,2021-01-27,2021-02-06,10.0,240.0,1.0,2021.0,4,Wed,Yes
739,Kristel Klaaassen,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,346.0,35045.0,2021-03-23,2021-04-06,14.0,336.0,3.0,2021.0,12,Tue,Yes
740,Meryl Neeson,Non-binary,73,7490 Lily WaySuite 419,531,Port Molly,Tasmania,Australia,494.0,37675.0,2021-07-31,2021-08-15,15.0,360.0,7.0,2021.0,30,Sat,Yes
741,Manuel Edis,Female,60,19 Roberts GroveSuite 946,2422,Hallshire,New South Wales,Australia,,,,,,,,,,,No
742,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,258.0,38266.0,2021-10-21,2021-11-13,23.0,552.0000000000001,10.0,2021.0,42,Thu,Yes
743,Demetris Kamall,Non-binary,57,09 Christopher StreetSuite 967,6226,Lake Lukemouth,Western Australia,Australia,,,,,,,,,,,No
744,Timmy Bullivent,Male,79,440 Ernser GroveApt. 463,9828,East Zoeshire,Northern Territory,Australia,,,,,,,,,,,No
745,Lindy Saltrese,Non-binary,31,15 Bruen SummitApt. 152,526,North Matthewfort,Northern Territory,Australia,419.0,19518.0,2021-10-20,2021-11-10,21.0,504.0,10.0,2021.0,42,Wed,Yes
746,Dennie Lawson,Female,32,75 Ali IslandSuite 270,2913,Sarahland,Victoria,Australia,,,,,,,,,,,No
747,Cristen Hagley,Bigender,25,9018 Paige WayApt. 282,4037,Lake Gabriella,Victoria,Australia,306.0,51492.0,2021-10-16,2021-10-19,3.0,72.00000000000001,10.0,2021.0,41,Sat,Yes
748,Grange Loding,Female,77,4884 Piper StreetSuite 926,5104,South James,Queensland,Australia,,,,,,,,,,,No
749,Devina Squirrel,Genderqueer,27,473 Hayden RidgeSuite 847,4298,Anthonychester,Tasmania,Australia,,,,,,,,,,,No
750,Mirabelle Vaney,Polygender,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,742.0,51184.0,2021-10-21,2021-11-01,11.0,264.00000000000006,10.0,2021.0,42,Thu,Yes
751,Iorgos Sinisbury,Genderqueer,39,379 Darcy Estate DrApt. 192,8869,West Anthony,Australian Capital Territory,Australia,,,,,,,,,,,No
752,Odelia Juszkiewicz,Polygender,42,2123 Rolfson DriveSuite 887,4665,North Joshuafurt,Victoria,Australia,,,,,,,,,,,No
753,Mufi Sagerson,Non-binary,48,858 James CrestApt. 685,7077,East Jessica,Victoria,Australia,,,,,,,,,,,No
754,Ninnetta Lammin,Bigender,74,94 Hayden LaneSuite 912,1488,Lake Jesse,New South Wales,Australia,429.0,23238.0,2021-02-08,2021-02-22,14.0,336.0,2.0,2021.0,6,Mon,Yes
755,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,721.0,59414.0,2021-08-28,2021-09-04,7.0,168.0,8.0,2021.0,34,Sat,Yes
756,Galen Sokell,Female,34,048 Alexander WayApt. 030,6440,Quinnfort,Western Australia,Australia,,,,,,,,,,,No
757,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,458.0,13142.0,2021-10-21,2021-11-10,20.0,480.0,10.0,2021.0,42,Thu,Yes
758,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,303.0,58670.0,2021-09-02,2021-09-11,9.0,216.0,9.0,2021.0,35,Thu,Yes
759,Charmian Wakelin,Female,30,8867 Wolf TrailApt. 295,5234,Noahtown,Northern Territory,Australia,,,,,,,,,,,No
760,Lee Matterson,Bigender,49,9067 Madeline IslandApt. 368,5781,New Ivy,South Australia,Australia,,,,,,,,,,,No
761,Jan Gligori,Non-binary,52,080 Tahlia LaneApt. 450,3739,West Aidanton,Victoria,Australia,522.0,35937.0,2021-03-19,2021-04-05,17.0,408.0,3.0,2021.0,11,Fri,Yes
762,Eloise Ondrusek,Polygender,43,07 Lily LoopSuite 494,8719,South Codyhaven,Tasmania,Australia,789.0,35084.0,2021-10-11,2021-11-03,23.0,552.0000000000001,10.0,2021.0,41,Mon,Yes
763,Annalise Abramovitch,Genderfluid,37,2623 Sarah IslandSuite 572,3568,Townetown,Victoria,Australia,,,,,,,,,,,No
764,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,561.0,42366.0,2021-02-15,2021-03-13,26.0,624.0,2.0,2021.0,7,Mon,Yes
765,Marni Figiovanni,Non-binary,59,8580 Moss RoadApt. 681,751,Eveside,New South Wales,Australia,968.0,32223.0,2021-03-14,2021-04-03,20.0,480.0,3.0,2021.0,10,Sun,Yes
766,Allix Langdale,Agender,66,6979 Mason ParadeSuite 820,2658,Port Haydenstad,New South Wales,Australia,,,,,,,,,,,No
767,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,235.0,23434.0,2021-09-28,2021-10-12,14.0,336.0,9.0,2021.0,39,Tue,Yes
768,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,810.0,37440.0,2021-03-22,2021-04-04,13.0,312.0,3.0,2021.0,12,Mon,Yes
769,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,462.0,44429.0,2021-01-31,2021-02-20,20.0,480.0,1.0,2021.0,4,Sun,Yes
770,Thorsten Sowrey,Polygender,50,7024 Sauer DriveSuite 553,4196,Port Isabelle,South Australia,Australia,992.0,53679.0,2021-07-23,2021-08-14,22.0,528.0000000000001,7.0,2021.0,29,Fri,Yes
771,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia,411.0,38909.0,2021-03-17,2021-04-08,22.0,528.0000000000001,3.0,2021.0,11,Wed,Yes
772,Marlee Edser,Genderqueer,71,4207 Hudson CrescentSuite 167,2915,Oscarberg,South Australia,Australia,540.0,37955.0,2021-03-21,2021-03-30,9.0,216.0,3.0,2021.0,11,Sun,Yes
