customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,sales_id,product_id,price_per_unit,sold_quantity,total_price,product_type,product_name,size,colour,price,quantity,description
643,Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,745,13862,2021-03-21,2021-04-01,11,264.00000000000006,3,2021,11,Sun,3720,1194,105,1,105,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers"
736,Delia Mably,Female,55,18 Eve LaneApt. 011,2962,Doylebury,Victoria,Australia,934,23252,2021-04-03,2021-04-21,18,432.0,4,2021,13,Sat,4659,1194,105,1,105,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers"
767,Waylin Gasson,Genderqueer,37,69 Sebastian Estate DrSuite 727,6349,West Kai,South Australia,Australia,529,31199,2021-01-10,2021-01-19,9,216.0,1,2021,1,Sun,2645,1194,105,2,210,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers"
13,Marabel Swinfon,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,398,31626,2021-09-28,2021-10-13,15,360.0,9,2021,39,Tue,1980,503,102,1,102,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket"
809,Winn Siemandl,Bigender,76,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,38,46219,2021-02-03,2021-02-19,16,384.0,2,2021,5,Wed,179,503,102,1,102,Jacket,Windbreaker,L,yellow,109,70,"A yellow coloured, L sized, Windbreaker Jacket"
13,Marabel Swinfon,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,398,31626,2021-09-28,2021-10-13,15,360.0,9,2021,39,Tue,1981,472,118,1,118,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
81,Lanny Wardale,Female,30,4870 Jackson SummitApt. 538,1915,Spencerborough,Western Australia,Australia,863,33163,2021-05-10,2021-05-18,8,192.0,5,2021,19,Mon,4325,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
102,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,621,41563,2021-07-16,2021-08-07,22,528.0000000000001,7,2021,28,Fri,3086,472,118,1,118,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
191,Isis Doel,Agender,76,540 Schmitt ParkwaySuite 102,5036,Grimesstad,Northern Territory,Australia,245,49443,2021-05-06,2021-05-10,4,96.0,5,2021,18,Thu,1184,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
258,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia,381,36550,2021-04-11,2021-05-03,22,528.0000000000001,4,2021,14,Sun,1901,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2640,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
555,Kalil Thal,Polygender,77,78 Cassin SquareApt. 019,2156,Lake Jacobborough,Victoria,Australia,220,23957,2021-10-10,2021-10-25,15,360.0,10,2021,40,Sun,1074,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
692,Perceval Umbers,Bigender,20,5200 Tromp Estate DrSuite 885,4058,Laraview,Tasmania,Australia,606,54506,2021-01-31,2021-02-08,8,192.0,1,2021,4,Sun,3023,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
871,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,145,26358,2021-02-02,2021-02-10,8,192.0,2,2021,5,Tue,690,472,118,3,354,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket"
13,Marabel Swinfon,Male,42,16 Kuhn LoopSuite 442,6170,Maddisonmouth,Queensland,Australia,398,31626,2021-09-28,2021-10-13,15,360.0,9,2021,39,Tue,1982,611,112,1,112,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
404,Teddy Gell,Non-binary,79,29 Bruen TrailSuite 288,9569,West Ellaport,Australian Capital Territory,Australia,408,39757,2021-01-30,2021-02-15,16,384.0,1,2021,4,Sat,2025,611,112,3,336,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
423,Datha Vicary,Agender,32,587 Dooley AvenueSuite 138,1047,New Rileybury,South Australia,Australia,282,41504,2021-03-30,2021-04-18,19,456.0,3,2021,13,Tue,1369,611,112,1,112,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
726,Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,441,13419,2021-02-28,2021-03-02,2,48.0,2,2021,8,Sun,2192,611,112,3,336,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
742,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,531,26445,2021-01-14,2021-02-08,25,600.0,1,2021,2,Thu,2657,611,112,2,224,Jacket,Cardigan,S,green,118,62,"A green coloured, S sized, Cardigan Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,973,758,109,3,327,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket"
282,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,511,43667,2021-08-22,2021-09-12,21,504.0,8,2021,33,Sun,2543,758,109,3,327,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket"
715,Lindsey McCuthais,Bigender,61,1029 Eva JunctionApt. 767,8927,Port Hunter,Tasmania,Australia,183,51587,2021-10-06,2021-10-12,6,144.00000000000003,10,2021,40,Wed,888,758,109,3,327,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket"
926,Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,487,21220,2021-01-09,2021-02-05,27,648.0,1,2021,1,Sat,2395,758,109,2,218,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,974,1158,99,2,198,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
125,Lesli Pitfield,Bigender,77,617 Scarlett BoulevardApt. 858,8870,Angelinaville,Tasmania,Australia,510,47242,2021-09-29,2021-10-01,2,48.0,9,2021,39,Wed,2536,1158,99,3,297,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
206,Crin Johnikin,Polygender,66,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,28,29968,2021-08-19,2021-09-04,16,384.0,8,2021,33,Thu,126,1158,99,1,99,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
247,Atlante McGrotty,Female,57,2352 Luca JunctionApt. 067,5680,Mayerland,Victoria,Australia,987,30215,2021-07-13,2021-08-09,27,648.0,7,2021,28,Tue,4937,1158,99,2,198,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,76,22762,2021-06-18,2021-06-26,8,192.0,6,2021,24,Fri,330,1158,99,1,99,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
553,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,440,14884,2021-10-09,2021-10-30,21,504.0,10,2021,40,Sat,2184,1158,99,3,297,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
886,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,637,14294,2021-08-06,2021-08-18,12,288.00000000000006,8,2021,31,Fri,3161,1158,99,1,99,Trousers,High-Waisted,L,red,98,52,"A red coloured, L sized, High-Waisted Trousers"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,975,964,97,2,194,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
535,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,752,46911,2021-10-08,2021-10-12,4,96.0,10,2021,40,Fri,3768,964,97,2,194,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
556,Nessy Kildea,Genderfluid,61,9398 Schneider RidgeSuite 818,3140,West Kai,South Australia,Australia,368,15258,2021-09-02,2021-09-21,19,456.0,9,2021,35,Thu,1817,964,97,3,291,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
778,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,976,11014,2021-10-15,2021-11-04,20,480.0,10,2021,41,Fri,4881,964,97,1,97,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
918,Tracie Okey,Polygender,69,056 Khan RidgeSuite 131,1328,Violetstad,Australian Capital Territory,Australia,418,55376,2021-08-24,2021-09-15,22,528.0000000000001,8,2021,34,Tue,2080,964,97,3,291,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,976,135,92,2,184,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
99,Benji Vineall,Genderqueer,75,468 Shields CircleApt. 480,296,Port Madelineberg,Tasmania,Australia,324,10411,2021-07-05,2021-07-16,11,264.00000000000006,7,2021,27,Mon,1590,135,92,3,276,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
382,Emanuele Deesly,Genderfluid,24,83 Jordan DriveApt. 011,6714,Rodriguezbury,Victoria,Australia,521,35247,2021-03-17,2021-03-31,14,336.0,3,2021,11,Wed,2602,135,92,1,92,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
847,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia,349,36910,2021-04-13,2021-04-29,16,384.0,4,2021,15,Tue,1711,135,92,1,92,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,977,842,113,3,339,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
258,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia,381,36550,2021-04-11,2021-05-03,22,528.0000000000001,4,2021,14,Sun,1899,842,113,3,339,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,708,842,113,2,226,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
422,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,908,55562,2021-03-15,2021-04-08,24,576.0000000000001,3,2021,11,Mon,4560,842,113,1,113,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
470,Trudey Betteridge,Genderfluid,45,2115 Henry GroveSuite 788,3138,Edwardtown,Western Australia,Australia,76,22762,2021-06-18,2021-06-26,8,192.0,6,2021,24,Fri,333,842,113,2,226,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,200,50335,2021-08-24,2021-09-07,14,336.0,8,2021,34,Tue,978,992,106,1,106,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers"
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,710,992,106,1,106,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers"
789,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,903,21721,2021-01-05,2021-01-21,16,384.0,1,2021,1,Tue,4532,992,106,2,212,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers"
988,Tommie Benoy,Polygender,35,1130 Turner Estate DrSuite 925,9386,New Harry,Western Australia,Australia,361,18831,2021-02-06,2021-02-25,19,456.0,2,2021,5,Sat,1783,992,106,2,212,Trousers,Wool,M,yellow,111,43,"A yellow coloured, M sized, Wool Trousers"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4975,564,100,3,300,Jacket,Bomber,XL,red,90,62,"A red coloured, XL sized, Bomber Jacket"
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3404,564,100,1,100,Jacket,Bomber,XL,red,90,62,"A red coloured, XL sized, Bomber Jacket"
771,Paul McGavigan,Genderfluid,74,7367 Wright JunctionApt. 773,8882,Kuhntown,Victoria,Australia,411,38909,2021-03-17,2021-04-08,22,528.0000000000001,3,2021,11,Wed,2036,564,100,3,300,Jacket,Bomber,XL,red,90,62,"A red coloured, XL sized, Bomber Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4976,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
148,Ikey Spohr,Polygender,53,338 Mckenzie PlaceSuite 622,6527,North Scarlettborough,Northern Territory,Australia,936,47197,2021-07-16,2021-08-01,16,384.0,7,2021,28,Fri,4674,837,117,2,234,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,209,36341,2021-05-08,2021-05-20,12,288.00000000000006,5,2021,18,Sat,1018,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
568,Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,492,49046,2021-07-24,2021-08-07,14,336.0,7,2021,29,Sat,2424,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,2,48.0,2,2021,5,Sun,4928,837,117,2,234,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
648,Jaquelyn Dow,Genderfluid,38,854 John GroveApt. 925,1230,New Emmastad,South Australia,Australia,450,12078,2021-04-30,2021-05-05,5,120.0,4,2021,17,Fri,2230,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
828,Tucky Kitchaside,Female,57,381 Matthew Estate DrSuite 656,6351,East Zacharystad,Queensland,Australia,143,37187,2021-02-08,2021-02-11,3,72.00000000000001,2,2021,6,Mon,682,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,684,36919,2021-10-12,2021-10-17,5,120.0,10,2021,41,Tue,3396,837,117,1,117,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4977,536,98,1,98,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket"
25,Ernaline Luce,Genderqueer,75,02 Gabriella PlazaApt. 474,9311,Olivershire,Victoria,Australia,609,21514,2021-04-22,2021-05-08,16,384.0,4,2021,16,Thu,3032,536,98,2,196,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket"
42,Horatius Genever,Genderqueer,37,778 Wilkinson RidgeSuite 101,268,Gabriellatown,Victoria,Australia,778,19228,2021-01-24,2021-02-07,14,336.0,1,2021,3,Sun,3884,536,98,3,294,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket"
857,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,759,18160,2021-06-06,2021-07-03,27,648.0,6,2021,22,Sun,3800,536,98,2,196,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4978,756,109,2,218,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
209,Lauryn Deport,Female,29,47 Green ParkwayApt. 868,8313,Bayermouth,South Australia,Australia,103,49852,2021-06-16,2021-06-24,8,192.0,6,2021,24,Wed,463,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
461,Alina Strotton,Female,54,2501 Hackett ManorSuite 051,60,West Chasemouth,Australian Capital Territory,Australia,182,33720,2021-02-22,2021-03-04,10,240.0,2,2021,8,Mon,881,756,109,1,109,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
639,Tobin Jeffryes,Non-binary,40,23 Zara KnollApt. 502,6722,Lake Alice,Victoria,Australia,966,28100,2021-02-25,2021-03-10,13,312.0,2,2021,8,Thu,4816,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
673,Carlynn McCabe,Male,59,82 Hayden DriveSuite 289,426,New Angelina,South Australia,Australia,343,37831,2021-09-17,2021-10-06,19,456.0,9,2021,37,Fri,1685,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
726,Rey Grasner,Genderqueer,27,50 Layla RunApt. 551,9439,Cassinport,Western Australia,Australia,441,13419,2021-02-28,2021-03-02,2,48.0,2,2021,8,Sun,2194,756,109,3,327,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
895,Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,493,42647,2021-04-24,2021-05-03,9,216.0,4,2021,16,Sat,2433,756,109,1,109,Jacket,Peacoat,S,blue,102,50,"A blue coloured, S sized, Peacoat Jacket"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4979,24,96,3,288,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
574,Ranna Paolillo,Polygender,53,1804 Ella HillSuite 318,9400,Zacharybury,Northern Territory,Australia,176,28185,2021-09-26,2021-10-04,8,192.0,9,2021,38,Sun,851,24,96,3,288,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
665,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,718,55727,2021-05-13,2021-05-20,7,168.0,5,2021,19,Thu,3584,24,96,2,192,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
724,Etheline Bahde,Female,66,71 Annabelle RunApt. 053,110,Hoppeville,New South Wales,Australia,824,51124,2021-01-04,2021-01-28,24,576.0000000000001,1,2021,1,Mon,4138,24,96,3,288,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
834,Glenn Keri,Non-binary,61,4838 Jacobi HillApt. 825,2848,Port Ellaside,New South Wales,Australia,508,42640,2021-07-17,2021-08-01,15,360.0,7,2021,28,Sat,2523,24,96,1,96,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
15,Avril Rossiter,Genderfluid,34,254 Ali RidgeApt. 350,491,Kiehnburgh,Western Australia,Australia,995,43588,2021-04-14,2021-04-28,14,336.0,4,2021,15,Wed,4980,244,106,1,106,Shirt,Chambray,XL,violet,105,54,"A violet coloured, XL sized, Chambray Shirt"
133,Bette-ann Harteley,Bigender,49,051 O'conner Station StSuite 626,6661,Shieldsside,Tasmania,Australia,234,26314,2021-09-18,2021-10-10,22,528.0000000000001,9,2021,37,Sat,1134,244,106,3,318,Shirt,Chambray,XL,violet,105,54,"A violet coloured, XL sized, Chambray Shirt"
16,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia,885,27561,2021-10-18,2021-11-13,26,624.0,10,2021,42,Mon,4439,511,102,2,204,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket"
85,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,472,44735,2021-07-15,2021-07-29,14,336.0,7,2021,28,Thu,2324,511,102,2,204,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket"
272,Kendre Etherton,Genderqueer,22,3627 Chloe Estate DrSuite 963,4499,New Angelinaberg,Victoria,Australia,925,47553,2021-07-16,2021-08-12,27,648.0,7,2021,28,Fri,4619,511,102,3,306,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket"
360,Iain Fellnee,Male,68,476 Corwin ParkwayApt. 441,5743,Kingmouth,Northern Territory,Australia,883,43729,2021-02-27,2021-03-05,6,144.00000000000003,2,2021,8,Sat,4428,511,102,3,306,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket"
